Date,Open,High,Low,Close,Adj Close,Volume
2024-07-08,275.743,278.7853,273.537,276.5727,276.5727,2178334
2024-07-09,277.0082,280.0644,274.7921,277.8417,277.8417,2005410
2024-07-10,278.453,281.5252,276.2253,279.2908,279.2908,1826539
2024-07-11,280.1044,283.1948,277.8636,280.9473,280.9473,1642781
2024-07-12,281.9879,285.0991,279.732,282.8364,282.8364,1455221
2024-07-15,284.1264,287.2612,281.8534,284.9814,284.9814,1264968
2024-07-16,286.5403,289.7018,284.248,287.4026,287.4026,1073149
2024-07-17,289.247,292.4383,286.933,290.1174,290.1174,1119102
2024-07-18,292.2602,295.4848,289.9222,293.1397,293.1397,1310650
2024-07-19,295.5901,298.8514,293.2254,296.4796,296.4796,1500361
2024-07-22,299.2426,302.5442,296.8487,300.143,300.143,1687112
2024-07-23,303.2192,306.5647,300.7935,304.1316,304.1316,1869799
2024-07-24,307.5169,310.9097,305.0567,308.4422,308.4422,2047343
2024-07-25,312.1274,315.5711,309.6303,313.0666,313.0666,2218692
2024-07-26,317.0375,320.5354,314.5012,317.9915,317.9915,2382833
2024-07-29,322.2286,325.7838,319.6508,323.1982,323.1982,2538796
2024-07-30,327.6769,331.2922,325.0555,328.6629,328.6629,2685658
2024-07-31,333.3528,337.0307,330.6859,334.3558,334.3558,2822551
2024-08-01,339.2216,342.9643,336.5079,340.2424,340.2424,2948665
2024-08-02,345.2438,349.0529,342.4819,346.2826,346.2826,3063254
2024-08-05,351.3748,355.2516,348.5638,352.4321,352.4321,3165640
2024-08-06,357.5662,361.5112,354.7056,358.6421,358.6421,3255218
2024-08-07,363.7658,367.7793,360.8557,364.8604,364.8604,3331458
2024-08-08,369.9192,374.0005,366.9598,371.0322,371.0322,3393910
2024-08-09,375.97,380.1181,372.9622,377.1013,377.1013,3442203
2024-08-12,381.8617,386.0748,378.8068,383.0107,383.0107,3476052
2024-08-13,387.5384,391.8141,384.4381,388.7045,388.7045,3495258
2024-08-14,392.9463,397.2817,389.8027,394.1287,394.1287,3499706
2024-08-15,398.0352,402.4268,394.8509,399.2329,399.2329,3489370
2024-08-16,402.7595,407.2032,399.5374,403.9714,403.9714,3464311
2024-08-19,407.0797,411.571,403.8231,408.3046,408.3046,3424678
2024-08-20,410.9633,415.4975,407.6756,412.1999,412.1999,3370705
2024-08-21,414.3857,418.9576,411.0706,415.6326,415.6326,3302711
2024-08-22,417.331,421.9355,413.9924,418.5868,418.5868,3221098
2024-08-23,419.7924,424.424,416.4341,421.0556,421.0556,3126348
2024-08-26,421.7721,426.4255,418.3979,423.0412,423.0412,3019023
2024-08-27,423.2812,427.9513,419.895,424.5549,424.5549,2899758
2024-08-28,424.3395,429.0213,420.9448,425.6164,425.6164,2769256
2024-08-29,424.9744,429.6632,421.5746,426.2532,426.2532,2628291
2024-08-30,425.2201,429.9116,421.8184,426.4996,426.4996,2477695
2024-09-02,425.1167,429.8071,421.7158,426.3959,426.3959,2318360
2024-09-03,424.7086,429.3944,421.3109,425.9865,425.9865,2151228
2024-09-04,424.0433,428.7218,420.6509,425.3192,425.3192,1977288
2024-09-05,423.1701,427.839,419.7848,424.4435,424.4435,1797567
2024-09-06,422.1389,426.7964,418.7618,423.4092,423.4092,1613129
2024-09-09,420.9986,425.6435,417.6306,422.2654,422.2654,1425066
2024-09-10,419.796,424.4276,416.4376,421.0592,421.0592,1234488
2024-09-11,418.575,423.1932,415.2264,419.8345,419.8345,1042523
2024-09-12,417.3753,421.9803,414.0363,418.6312,418.6312,1149692
2024-09-13,416.232,420.8243,412.9022,417.4845,417.4845,1341022
2024-09-16,415.1746,419.7552,411.8532,416.4238,416.4238,1530336
2024-09-17,414.2265,418.7967,410.9127,415.4729,415.4729,1716514
2024-09-18,413.4051,417.9662,410.0978,414.649,414.649,1898453
2024-09-19,412.721,417.2745,409.4192,413.9628,413.9628,2075079
2024-09-20,412.1781,416.7257,408.8807,413.4184,413.4184,2245347
2024-09-23,411.7738,416.317,408.4796,413.0129,413.0129,2408249
2024-09-24,411.4989,416.039,408.2069,412.7371,412.7371,2562823
2024-09-25,411.3377,415.876,408.047,412.5754,412.5754,2708154
2024-09-26,411.2686,415.8062,407.9785,412.5061,412.5061,2843382
2024-09-27,411.2646,415.8021,407.9744,412.5021,412.5021,2967708
2024-09-30,411.2934,415.8312,408.003,412.531,412.531,3080397
2024-10-01,411.3186,415.8568,408.0281,412.5563,412.5563,3180782
2024-10-02,411.3004,415.8383,408.01,412.538,412.538,3268268
2024-10-03,411.196,415.7327,407.9064,412.4333,412.4333,3342340
2024-10-04,410.9613,415.4955,407.6736,412.1979,412.1979,3402559
2024-10-07,410.5516,415.0812,407.2671,411.7869,411.7869,3448568
2024-10-08,409.9227,414.4455,406.6434,411.1562,411.1562,3480096
2024-10-09,409.0326,413.5455,405.7603,410.2634,410.2634,3496956
2024-10-10,407.8419,412.3417,404.5792,409.0691,409.0691,3499049
2024-10-11,406.3159,410.7988,403.0653,407.5385,407.5385,3486361
2024-10-14,404.4248,408.8869,401.1894,405.6418,405.6418,3458969
2024-10-15,402.1456,406.5825,398.9284,403.3557,403.3557,3417033
2024-10-16,399.4621,403.8694,396.2664,400.6641,400.6641,3360803
2024-10-17,396.3662,400.7394,393.1953,397.5589,397.5589,3290610
2024-10-18,392.8579,397.1923,389.715,394.04,394.04,3206870
2024-10-21,388.9454,393.2367,385.8339,390.1158,390.1158,3110079
2024-10-22,384.6456,388.8894,381.5684,385.803,385.803,3000807
2024-10-23,379.9827,384.1751,376.9429,381.1261,381.1261,2879702
2024-10-24,374.9887,379.126,371.9888,376.1171,376.1171,2747481
2024-10-25,369.7017,373.7807,366.7441,370.8142,370.8142,2604924
2024-10-28,364.1653,368.1832,361.252,365.2611,365.2611,2452875
2024-10-29,358.4274,362.382,355.56,359.5059,359.5059,2292234
2024-10-30,352.5388,356.4284,349.7185,353.5996,353.5996,2123950
2024-10-31,346.5523,350.3759,343.7799,347.5951,347.5951,1949019
2024-11-01,340.521,344.278,337.7968,341.5456,341.5456,1768475
2024-11-04,334.4974,338.188,331.8215,335.504,335.504,1583386
2024-11-05,328.5325,332.1573,325.9043,329.5211,329.5211,1394847
2024-11-06,322.6744,326.2345,320.093,323.6453,323.6453,1203972
2024-11-07,316.9678,320.4649,314.432,317.9216,317.9216,1011892
2024-11-08,311.4534,314.8897,308.9618,312.3906,312.3906,1180258
2024-11-11,306.1673,309.5452,303.7179,307.0885,307.0885,1371343
2024-11-12,301.1407,304.4632,298.7315,302.0468,302.0468,1560232
2024-11-13,296.3997,299.6699,294.0285,297.2916,297.2916,1745808
2024-11-14,291.9655,295.1867,289.6297,292.844,292.844,1926972
2024-11-15,287.8538,291.0297,285.551,288.72,288.72,2102654
2024-11-18,284.0757,287.21,281.8031,284.9305,284.9305,2271815
2024-11-19,280.6374,283.7337,278.3923,281.4818,281.4818,2433454
2024-11-20,277.5403,280.6025,275.32,278.3755,278.3755,2586615
2024-11-21,274.7818,277.8135,272.5836,275.6087,275.6087,2730393
2024-11-22,272.3551,275.36,270.1763,273.1746,273.1746,2863937
2024-11-25,270.2496,273.2313,268.0876,271.0628,271.0628,2986456
2024-11-26,268.4514,271.4133,266.3038,269.2592,269.2592,3097228
2024-11-27,266.9434,269.8886,264.8078,267.7466,267.7466,3195596
2024-11-28,265.7055,268.6371,263.5799,266.505,266.505,3280978
2024-11-29,264.7154,267.6361,262.5977,265.512,265.512,3352871
2024-12-02,263.9486,266.8608,261.837,264.7428,264.7428,3410848
2024-12-03,263.3787,266.2846,261.2717,264.1712,264.1712,3454566
2024-12-04,262.9781,265.8795,260.8742,263.7694,263.7694,3483768
2024-12-05,262.7181,265.6167,260.6164,263.5087,263.5087,3498280
2024-12-06,262.5699,265.4669,260.4694,263.36,263.36,3498017
2024-12-09,262.5045,265.4008,260.4045,263.2944,263.2944,3482979
2024-12-10,262.4936,265.3897,260.3937,263.2835,263.2835,3453257
2024-12-11,262.51,265.4063,260.4099,263.2999,263.2999,3409026
2024-12-12,262.5282,265.4247,260.428,263.3181,263.3181,3350547
2024-12-13,262.525,265.4215,260.4248,263.315,263.315,3278166
2024-12-16,262.48,265.376,260.3802,263.2699,263.2699,3192312
2024-12-17,262.376,265.2708,260.277,263.1655,263.1655,3093492
2024-12-18,262.1994,265.0923,260.1018,262.9884,262.9884,2982290
2024-12-19,261.9407,264.8308,259.8452,262.7289,262.7289,2859365
2024-12-20,261.5946,264.4808,259.5019,262.3818,262.3818,2725443
2024-12-23,261.1601,264.0415,259.0709,261.946,261.946,2581316
2024-12-24,260.6408,263.5164,258.5556,261.425,261.425,2427837
2024-12-25,260.0443,262.9134,257.9639,260.8268,260.8268,2265914
2024-12-26,259.3826,262.2443,257.3075,260.163,260.163,2096503
2024-12-27,258.6713,261.5252,256.6019,259.4496,259.4496,1920608
2024-12-30,257.9295,260.7753,255.8661,258.7056,258.7056,1739267
2024-12-31,257.1793,260.0168,255.1219,257.9532,257.9532,1553555
